time_s,standard_frequency_hz,transient_frequency_hz,standard_power_pu,transient_power_pu,standard_gate_pu,transient_gate_pu
16.25,49.7121461,49.4528980,0.1082116,0.0627827,0.9215663,0.8711127
16.26,49.7130227,49.4512595,0.1083437,0.0628665,0.9214034,0.8712955
16.27,49.7139064,49.4496282,0.1084728,0.0629512,0.9212357,0.8714787
16.28,49.7147970,49.4480043,0.1085989,0.0630370,0.9210635,0.8716623
16.29,49.7156942,49.4463879,0.1087221,0.0631237,0.9208866,0.8718463
16.30,49.7165979,49.4447788,0.1088422,0.0632115,0.9207053,0.8720308
16.31,49.7175079,49.4431774,0.1089593,0.0633001,0.9205194,0.8722156
16.32,49.7184240,49.4415834,0.1090734,0.0633898,0.9203292,0.8724008
16.33,49.7193460,49.4399971,0.1091845,0.0634804,0.9201345,0.8725864
16.34,49.7202737,49.4384185,0.1092924,0.0635719,0.9199355,0.8727724
16.35,49.7212068,49.4368476,0.1093973,0.0636644,0.9197323,0.8729587
16.36,49.7221452,49.4352844,0.1094991,0.0637578,0.9195248,0.8731454
16.37,49.7230888,49.4337291,0.1095978,0.0638521,0.9193132,0.8733325
16.38,49.7240372,49.4321817,0.1096934,0.0639474,0.9190974,0.8735198
16.39,49.7249903,49.4306421,0.1097859,0.0640436,0.9188776,0.8737075
16.40,49.7259479,49.4291105,0.1098753,0.0641407,0.9186537,0.8738956
16.41,49.7269098,49.4275869,0.1099615,0.0642387,0.9184259,0.8740839
16.42,49.7278757,49.4260714,0.1100445,0.0643376,0.9181942,0.8742725
16.43,49.7288456,49.4245640,0.1101245,0.0644374,0.9179587,0.8744615
16.44,49.7298191,49.4230647,0.1102012,0.0645380,0.9177194,0.8746507
16.45,49.7307961,49.4215736,0.1102748,0.0646396,0.9174764,0.8748402
16.46,49.7317764,49.4200907,0.1103453,0.0647420,0.9172297,0.8750300
16.47,49.7327598,49.4186161,0.1104125,0.0648454,0.9169794,0.8752200
16.48,49.7337460,49.4171498,0.1104766,0.0649495,0.9167256,0.8754103
16.49,49.7347349,49.4156919,0.1105375,0.0650546,0.9164682,0.8756008
16.50,49.7357263,49.4142424,0.1105952,0.0651605,0.9162075,0.8757916
16.51,49.7367199,49.4128014,0.1106497,0.0652672,0.9159433,0.8759826
16.52,49.7377156,49.4113689,0.1107011,0.0653748,0.9156759,0.8761738
16.53,49.7387132,49.4099448,0.1107492,0.0654832,0.9154053,0.8763652
16.54,49.7397124,49.4085294,0.1107942,0.0655924,0.9151314,0.8765569
16.55,49.7407131,49.4071226,0.1108360,0.0657025,0.9148545,0.8767487
16.56,49.7417151,49.4057244,0.1108746,0.0658133,0.9145745,0.8769407
16.57,49.7427181,49.4043350,0.1109100,0.0659250,0.9142915,0.8771329
16.58,49.7437220,49.4029542,0.1109422,0.0660375,0.9140055,0.8773253
16.59,49.7447265,49.4015823,0.1109712,0.0661508,0.9137168,0.8775178
16.60,49.7457315,49.4002191,0.1109971,0.0662648,0.9134252,0.8777105
16.61,49.7467367,49.3988648,0.1110198,0.0663797,0.9131309,0.8779033
16.62,49.7477420,49.3975194,0.1110393,0.0664953,0.9128339,0.8780963
16.63,49.7487472,49.3961830,0.1110557,0.0666117,0.9125344,0.8782894
16.64,49.7497521,49.3948554,0.1110689,0.0667288,0.9122323,0.8784826
16.65,49.7507564,49.3935369,0.1110790,0.0668468,0.9119277,0.8786759
16.66,49.7517600,49.3922275,0.1110859,0.0669654,0.9116208,0.8788693
16.67,49.7527627,49.3909271,0.1110897,0.0670848,0.9113115,0.8790628
16.68,49.7537642,49.3896358,0.1110903,0.0672050,0.9110000,0.8792564
16.69,49.7547645,49.3883536,0.1110879,0.0673259,0.9106863,0.8794501
16.70,49.7557632,49.3870806,0.1110823,0.0674475,0.9103704,0.8796439
16.71,49.7567603,49.3858168,0.1110736,0.0675698,0.9100525,0.8798377
16.72,49.7577555,49.3845623,0.1110619,0.0676928,0.9097326,0.8800316
16.73,49.7587486,49.3833171,0.1110471,0.0678166,0.9094108,0.8802255
16.74,49.7597394,49.3820811,0.1110292,0.0679410,0.9090871,0.8804194
16.75,49.7607278,49.3808545,0.1110082,0.0680661,0.9087617,0.8806134
16.76,49.7617136,49.3796372,0.1109842,0.0681919,0.9084345,0.8808074
16.77,49.7626965,49.3784294,0.1109572,0.0683184,0.9081057,0.8810015
16.78,49.7636764,49.3772310,0.1109272,0.0684456,0.9077753,0.8811955
16.79,49.7646531,49.3760420,0.1108942,0.0685734,0.9074434,0.8813895
16.80,49.7656265,49.3748626,0.1108582,0.0687019,0.9071101,0.8815835
16.81,49.7665963,49.3736926,0.1108192,0.0688311,0.9067754,0.8817775
16.82,49.7675623,49.3725322,0.1107773,0.0689608,0.9064394,0.8819715
16.83,49.7685245,49.3713814,0.1107325,0.0690913,0.9061022,0.8821654
16.84,49.7694825,49.3702402,0.1106847,0.0692223,0.9057638,0.8823593
16.85,49.7704363,49.3691086,0.1106341,0.0693540,0.9054244,0.8825532
16.86,49.7713856,49.3679867,0.1105805,0.0694863,0.9050839,0.8827470
16.87,49.7723304,49.3668744,0.1105241,0.0696192,0.9047425,0.8829407
16.88,49.7732703,49.3657719,0.1104649,0.0697527,0.9044002,0.8831343
16.89,49.7742052,49.3646791,0.1104029,0.0698869,0.9040571,0.8833279
16.90,49.7751351,49.3635961,0.1103380,0.0700216,0.9037133,0.8835214
16.91,49.7760596,49.3625228,0.1102704,0.0701568,0.9033688,0.8837148
16.92,49.7769787,49.3614594,0.1102000,0.0702927,0.9030237,0.8839080
16.93,49.7778921,49.3604058,0.1101269,0.0704291,0.9026780,0.8841012
16.94,49.7787997,49.3593620,0.1100510,0.0705662,0.9023320,0.8842942
16.95,49.7797014,49.3583281,0.1099725,0.0707037,0.9019855,0.8844871
16.96,49.7805970,49.3573042,0.1098913,0.0708418,0.9016387,0.8846799
16.97,49.7814863,49.3562901,0.1098074,0.0709805,0.9012916,0.8848725
16.98,49.7823692,49.3552860,0.1097210,0.0711197,0.9009444,0.8850650
16.99,49.7832454,49.3542919,0.1096319,0.0712594,0.9005970,0.8852573
17.00,49.7841150,49.3533077,0.1095403,0.0713996,0.9002496,0.8854495
17.01,49.7849776,49.3523336,0.1094461,0.0715404,0.8999023,0.8856415
17.02,49.7858332,49.3513694,0.1093494,0.0716816,0.8995550,0.8858333
17.03,49.7866817,49.3504153,0.1092502,0.0718234,0.8992079,0.8860249
17.04,49.7875228,49.3494713,0.1091486,0.0719657,0.8988610,0.8862163
17.05,49.7883564,49.3485374,0.1090445,0.0721084,0.8985144,0.8864075
17.06,49.7891824,49.3476135,0.1089380,0.0722516,0.8981682,0.8865985
17.07,49.7900006,49.3466998,0.1088291,0.0723953,0.8978224,0.8867893
17.08,49.7908110,49.3457962,0.1087179,0.0725395,0.8974771,0.8869798
17.09,49.7916133,49.3449028,0.1086043,0.0726841,0.8971323,0.8871701
17.10,49.7924074,49.3440195,0.1084884,0.0728292,0.8967882,0.8873602
17.11,49.7931933,49.3431464,0.1083703,0.0729748,0.8964448,0.8875500
17.12,49.7939707,49.3422835,0.1082499,0.0731207,0.8961021,0.8877396
17.13,49.7947396,49.3414308,0.1081274,0.0732671,0.8957603,0.8879289
17.14,49.7954997,49.3405883,0.1080026,0.0734140,0.8954193,0.8881179
17.15,49.7962511,49.3397560,0.1078757,0.0735612,0.8950793,0.8883067
17.16,49.7969935,49.3389340,0.1077467,0.0737089,0.8947404,0.8884951
17.17,49.7977269,49.3381223,0.1076156,0.0738569,0.8944025,0.8886833
17.18,49.7984511,49.3373209,0.1074824,0.0740054,0.8940657,0.8888712
17.19,49.7991660,49.3365297,0.1073473,0.0741543,0.8937302,0.8890587
17.20,49.7998716,49.3357488,0.1072101,0.0743035,0.8933959,0.8892460
17.21,49.8005676,49.3349783,0.1070710,0.0744531,0.8930630,0.8894329
17.22,49.8012540,49.3342180,0.1069299,0.0746031,0.8927314,0.8896195
17.23,49.8019307,49.3334681,0.1067870,0.0747534,0.8924014,0.8898058
17.24,49.8025975,49.3327285,0.1066422,0.0749041,0.8920728,0.8899917
17.25,49.8032544,49.3319993,0.1064956,0.0750552,0.8917458,0.8901773
17.26,49.8039013,49.3312804,0.1063473,0.0752066,0.8914204,0.8903625
17.27,49.8045380,49.3305719,0.1061971,0.0753583,0.8910968,0.8905473
17.28,49.8051646,49.3298738,0.1060453,0.0755103,0.8907748,0.8907318
17.29,49.8057808,49.3291860,0.1058917,0.0756627,0.8904547,0.8909159
17.30,49.8063865,49.3285087,0.1057365,0.0758154,0.8901365,0.8910996
17.31,49.8069818,49.3278417,0.1055797,0.0759684,0.8898202,0.8912830
17.32,49.8075665,49.3271851,0.1054214,0.0761217,0.8895059,0.8914659
17.33,49.8081406,49.3265389,0.1052614,0.0762753,0.8891936,0.8916484
17.34,49.8087038,49.3259032,0.1051000,0.0764292,0.8888834,0.8918305
17.35,49.8092563,49.3252778,0.1049371,0.0765833,0.8885754,0.8920122
17.36,49.8097978,49.3246629,0.1047728,0.0767377,0.8882695,0.8921935
17.37,49.8103283,49.3240584,0.1046071,0.0768924,0.8879660,0.8923744
17.38,49.8108478,49.3234643,0.1044400,0.0770474,0.8876647,0.8925548
17.39,49.8113562,49.3228806,0.1042716,0.0772026,0.8873658,0.8927347
17.40,49.8118534,49.3223074,0.1041019,0.0773580,0.8870693,0.8929142
17.41,49.8123393,49.3217446,0.1039309,0.0775137,0.8867753,0.8930933
17.42,49.8128139,49.3211923,0.1037588,0.0776696,0.8864838,0.8932719
17.43,49.8132771,49.3206503,0.1035854,0.0778257,0.8861948,0.8934500
17.44,49.8137288,49.3201189,0.1034110,0.0779821,0.8859085,0.8936276
17.45,49.8141691,49.3195978,0.1032354,0.0781386,0.8856248,0.8938048
17.46,49.8145978,49.3190872,0.1030588,0.0782954,0.8853439,0.8939815
17.47,49.8150149,49.3185870,0.1028811,0.0784524,0.8850657,0.8941576
17.48,49.8154204,49.3180973,0.1027025,0.0786095,0.8847903,0.8943333
17.49,49.8158142,49.3176180,0.1025229,0.0787668,0.8845178,0.8945085
17.50,49.8161962,49.3171491,0.1023424,0.0789243,0.8842482,0.8946831
17.51,49.8165665,49.3166906,0.1021610,0.0790820,0.8839815,0.8948573
17.52,49.8169249,49.3162426,0.1019788,0.0792398,0.8837178,0.8950309
17.53,49.8172715,49.3158050,0.1017958,0.0793978,0.8834571,0.8952039
17.54,49.8176062,49.3153778,0.1016121,0.0795560,0.8831995,0.8953765
17.55,49.8179290,49.3149611,0.1014276,0.0797142,0.8829450,0.8955485
17.56,49.8182398,49.3145547,0.1012424,0.0798726,0.8826937,0.8957199
17.57,49.8185387,49.3141587,0.1010566,0.0800312,0.8824455,0.8958908
17.58,49.8188255,49.3137732,0.1008702,0.0801898,0.8822006,0.8960611
17.59,49.8191004,49.3133980,0.1006832,0.0803486,0.8819590,0.8962309
17.60,49.8193632,49.3130333,0.1004957,0.0805075,0.8817207,0.8964000
17.61,49.8196139,49.3126789,0.1003077,0.0806664,0.8814857,0.8965686
17.62,49.8198526,49.3123349,0.1001193,0.0808255,0.8812541,0.8967366
17.63,49.8200792,49.3120012,0.0999305,0.0809847,0.8810260,0.8969041
17.64,49.8202937,49.3116780,0.0997412,0.0811439,0.8808013,0.8970709
17.65,49.8204961,49.3113650,0.0995517,0.0813032,0.8805801,0.8972371
17.66,49.8206864,49.3110624,0.0993618,0.0814626,0.8803624,0.8974027
17.67,49.8208646,49.3107702,0.0991717,0.0816220,0.8801482,0.8975677
17.68,49.8210307,49.3104883,0.0989814,0.0817815,0.8799377,0.8977321
17.69,49.8211847,49.3102167,0.0987908,0.0819410,0.8797307,0.8978958
17.70,49.8213266,49.3099553,0.0986002,0.0821006,0.8795274,0.8980589
17.71,49.8214564,49.3097043,0.0984094,0.0822602,0.8793278,0.8982214
17.72,49.8215742,49.3094636,0.0982185,0.0824198,0.8791319,0.8983833
17.73,49.8216798,49.3092331,0.0980277,0.0825794,0.8789398,0.8985445
17.74,49.8217734,49.3090129,0.0978368,0.0827391,0.8787514,0.8987050
17.75,49.8218550,49.3088030,0.0976460,0.0828988,0.8785667,0.8988649
17.76,49.8219246,49.3086033,0.0974552,0.0830584,0.8783859,0.8990241
17.77,49.8219821,49.3084138,0.0972646,0.0832181,0.8782090,0.8991827
17.78,49.8220277,49.3082345,0.0970741,0.0833777,0.8780358,0.8993406
17.79,49.8220613,49.3080654,0.0968838,0.0835373,0.8778666,0.8994978
17.80,49.8220830,49.3079065,0.0966938,0.0836969,0.8777013,0.8996543
17.81,49.8220928,49.3077578,0.0965040,0.0838565,0.8775399,0.8998101
17.82,49.8220908,49.3076192,0.0963145,0.0840160,0.8773824,0.8999653
17.83,49.8220769,49.3074907,0.0961254,0.0841755,0.8772290,0.9001197
17.84,49.8220513,49.3073724,0.0959366,0.0843349,0.8770795,0.9002734
17.85,49.8220139,49.3072641,0.0957482,0.0844942,0.8769340,0.9004265
17.86,49.8219648,49.3071660,0.0955603,0.0846535,0.8767925,0.9005788
17.87,49.8219040,49.3070779,0.0953729,0.0848127,0.8766551,0.9007304
17.88,49.8218317,49.3069999,0.0951860,0.0849719,0.8765217,0.9008813
17.89,49.8217477,49.3069319,0.0949996,0.0851309,0.8763923,0.9010314
17.90,49.8216523,49.3068739,0.0948139,0.0852899,0.8762671,0.9011808
17.91,49.8215454,49.3068259,0.0946287,0.0854487,0.8761459,0.9013295
17.92,49.8214270,49.3067879,0.0944442,0.0856075,0.8760289,0.9014774
17.93,49.8212973,49.3067599,0.0942604,0.0857661,0.8759160,0.9016246
17.94,49.8211563,49.3067418,0.0940773,0.0859247,0.8758072,0.9017711
17.95,49.8210041,49.3067336,0.0938950,0.0860831,0.8757025,0.9019168
17.96,49.8208407,49.3067353,0.0937135,0.0862413,0.8756020,0.9020617
17.97,49.8206662,49.3067469,0.0935328,0.0863995,0.8755056,0.9022058
17.98,49.8204807,49.3067684,0.0933530,0.0865575,0.8754134,0.9023492
17.99,49.8202842,49.3067997,0.0931740,0.0867153,0.8753253,0.9024919
18.00,49.8200768,49.3068408,0.0929960,0.0868730,0.8752414,0.9026337
18.01,49.8198585,49.3068917,0.0928189,0.0870305,0.8751617,0.9027748
18.02,49.8196295,49.3069524,0.0926429,0.0871879,0.8750862,0.9029150
18.03,49.8193898,49.3070228,0.0924678,0.0873450,0.8750148,0.9030545
18.04,49.8191395,49.3071029,0.0922938,0.0875021,0.8749476,0.9031932
18.05,49.8188787,49.3071928,0.0921209,0.0876589,0.8748846,0.9033311
18.06,49.8186075,49.3072923,0.0919491,0.0878155,0.8748258,0.9034682
18.07,49.8183259,49.3074015,0.0917784,0.0879719,0.8747712,0.9036045
18.08,49.8180340,49.3075203,0.0916090,0.0881281,0.8747207,0.9037400
18.09,49.8177319,49.3076487,0.0914407,0.0882842,0.8746745,0.9038746
18.10,49.8174198,49.3077867,0.0912736,0.0884400,0.8746324,0.9040085
18.11,49.8170976,49.3079342,0.0911079,0.0885955,0.8745944,0.9041415
18.12,49.8167656,49.3080913,0.0909434,0.0887509,0.8745607,0.9042737
18.13,49.8164237,49.3082578,0.0907802,0.0889060,0.8745311,0.9044051
18.14,49.8160721,49.3084338,0.0906184,0.0890609,0.8745057,0.9045356
18.15,49.8157108,49.3086193,0.0904580,0.0892155,0.8744844,0.9046653
18.16,49.8153401,49.3088142,0.0902990,0.0893698,0.8744672,0.9047942
18.17,49.8149599,49.3090185,0.0901414,0.0895240,0.8744542,0.9049222
18.18,49.8145704,49.3092322,0.0899852,0.0896778,0.8744453,0.9050494
18.19,49.8141716,49.3094551,0.0898306,0.0898314,0.8744405,0.9051757
18.20,49.8137638,49.3096874,0.0896774,0.0899847,0.8744399,0.9053012
18.21,49.8133469,49.3099290,0.0895258,0.0901377,0.8744433,0.9054258
18.22,49.8129212,49.3101798,0.0893758,0.0902905,0.8744507,0.9055495
18.23,49.8124866,49.3104399,0.0892273,0.0904429,0.8744623,0.9056724
18.24,49.8120434,49.3107091,0.0890805,0.0905950,0.8744779,0.9057944
18.25,49.8115916,49.3109875,0.0889353,0.0907469,0.8744975,0.9059156
18.26,49.8111314,49.3112750,0.0887917,0.0908984,0.8745212,0.9060359
18.27,49.8106628,49.3115716,0.0886499,0.0910496,0.8745488,0.9061553
18.28,49.8101860,49.3118772,0.0885097,0.0912005,0.8745805,0.9062738
18.29,49.8097011,49.3121919,0.0883713,0.0913511,0.8746161,0.9063914
18.30,49.8092082,49.3125156,0.0882346,0.0915013,0.8746556,0.9065081
18.31,49.8087075,49.3128483,0.0880997,0.0916512,0.8746991,0.9066240
18.32,49.8081989,49.3131899,0.0879666,0.0918008,0.8747465,0.9067390
18.33,49.8076828,49.3135404,0.0878353,0.0919500,0.8747978,0.9068530
18.34,49.8071592,49.3138998,0.0877059,0.0920988,0.8748530,0.9069662
18.35,49.8066282,49.3142680,0.0875783,0.0922473,0.8749120,0.9070785
18.36,49.8060900,49.3146450,0.0874526,0.0923955,0.8749748,0.9071898
18.37,49.8055446,49.3150308,0.0873287,0.0925432,0.8750414,0.9073003
18.38,49.8049922,49.3154253,0.0872068,0.0926906,0.8751118,0.9074099
18.39,49.8044330,49.3158286,0.0870868,0.0928376,0.8751860,0.9075185
18.40,49.8038670,49.3162404,0.0869688,0.0929842,0.8752639,0.9076262
18.41,49.8032945,49.3166610,0.0868528,0.0931304,0.8753454,0.9077330
18.42,49.8027154,49.3170901,0.0867387,0.0932763,0.8754307,0.9078389
18.43,49.8021301,49.3175278,0.0866266,0.0934217,0.8755196,0.9079439
18.44,49.8015385,49.3179740,0.0865165,0.0935667,0.8756121,0.9080479
18.45,49.8009408,49.3184287,0.0864085,0.0937113,0.8757082,0.9081511
18.46,49.8003373,49.3188918,0.0863025,0.0938555,0.8758079,0.9082532
18.47,49.7997279,49.3193633,0.0861986,0.0939993,0.8759111,0.9083545
18.48,49.7991128,49.3198433,0.0860968,0.0941426,0.8760177,0.9084548
18.49,49.7984922,49.3203316,0.0859970,0.0942855,0.8761279,0.9085542
18.50,49.7978663,49.3208281,0.0858994,0.0944280,0.8762415,0.9086527
18.51,49.7972350,49.3213330,0.0858039,0.0945700,0.8763585,0.9087502
18.52,49.7965987,49.3218460,0.0857105,0.0947116,0.8764789,0.9088467
18.53,49.7959574,49.3223673,0.0856193,0.0948527,0.8766026,0.9089424
18.54,49.7953113,49.3228967,0.0855302,0.0949934,0.8767296,0.9090370
18.55,49.7946604,49.3234342,0.0854433,0.0951336,0.8768598,0.9091308
18.56,49.7940051,49.3239798,0.0853585,0.0952733,0.8769934,0.9092235
18.57,49.7933453,49.3245334,0.0852760,0.0954126,0.8771301,0.9093154
18.58,49.7926812,49.3250950,0.0851956,0.0955514,0.8772699,0.9094062
18.59,49.7920131,49.3256646,0.0851174,0.0956897,0.8774129,0.9094962
18.60,49.7913409,49.3262421,0.0850415,0.0958275,0.8775590,0.9095851
18.61,49.7906650,49.3268274,0.0849678,0.0959648,0.8777082,0.9096731
18.62,49.7899853,49.3274206,0.0848963,0.0961017,0.8778603,0.9097602
18.63,49.7893021,49.3280215,0.0848271,0.0962380,0.8780154,0.9098463
18.64,49.7886155,49.3286303,0.0847601,0.0963738,0.8781735,0.9099314
18.65,49.7879256,49.3292467,0.0846954,0.0965091,0.8783344,0.9100155
18.66,49.7872326,49.3298708,0.0846329,0.0966440,0.8784982,0.9100987
18.67,49.7865367,49.3305025,0.0845727,0.0967782,0.8786648,0.9101809
18.68,49.7858379,49.3311418,0.0845147,0.0969120,0.8788342,0.9102622
18.69,49.7851365,49.3317886,0.0844591,0.0970452,0.8790064,0.9103425
18.70,49.7844325,49.3324429,0.0844057,0.0971779,0.8791812,0.9104218
18.71,49.7837262,49.3331047,0.0843546,0.0973101,0.8793586,0.9105001
18.72,49.7830176,49.3337739,0.0843057,0.0974417,0.8795387,0.9105774
18.73,49.7823069,49.3344505,0.0842592,0.0975728,0.8797213,0.9106538
18.74,49.7815942,49.3351344,0.0842150,0.0977034,0.8799065,0.9107292
18.75,49.7808798,49.3358256,0.0841731,0.0978333,0.8800941,0.9108037
18.76,49.7801637,49.3365240,0.0841334,0.0979628,0.8802842,0.9108771
18.77,49.7794461,49.3372296,0.0840961,0.0980916,0.8804766,0.9109496
18.78,49.7787272,49.3379424,0.0840610,0.0982199,0.8806714,0.9110211
18.79,49.7780070,49.3386622,0.0840283,0.0983477,0.8808685,0.9110916
18.80,49.7772857,49.3393891,0.0839978,0.0984748,0.8810678,0.9111611
18.81,49.7765636,49.3401231,0.0839697,0.0986014,0.8812694,0.9112296
18.82,49.7758406,49.3408640,0.0839438,0.0987274,0.8814731,0.9112972
18.83,49.7751170,49.3416118,0.0839203,0.0988528,0.8816789,0.9113638
18.84,49.7743929,49.3423665,0.0838990,0.0989776,0.8818868,0.9114293
18.85,49.7736684,49.3431281,0.0838800,0.0991018,0.8820967,0.9114939
18.86,49.7729438,49.3438964,0.0838633,0.0992254,0.8823086,0.9115576
18.87,49.7722190,49.3446715,0.0838489,0.0993484,0.8825224,0.9116202
18.88,49.7714944,49.3454533,0.0838368,0.0994709,0.8827380,0.9116818
18.89,49.7707699,49.3462417,0.0838269,0.0995927,0.8829555,0.9117425
18.90,49.7700459,49.3470368,0.0838194,0.0997139,0.8831748,0.9118021
18.91,49.7693223,49.3478383,0.0838141,0.0998344,0.8833959,0.9118608
18.92,49.7685994,49.3486464,0.0838110,0.0999544,0.8836186,0.9119185
18.93,49.7678772,49.3494610,0.0838102,0.1000737,0.8838429,0.9119751
18.94,49.7671560,49.3502820,0.0838117,0.1001924,0.8840689,0.9120308
18.95,49.7664358,49.3511093,0.0838153,0.1003105,0.8842964,0.9120856
18.96,49.7657169,49.3519430,0.0838213,0.1004279,0.8845253,0.9121393
18.97,49.7649992,49.3527830,0.0838294,0.1005447,0.8847557,0.9121920
18.98,49.7642831,49.3536291,0.0838398,0.1006609,0.8849875,0.9122437
18.99,49.7635685,49.3544815,0.0838524,0.1007764,0.8852207,0.9122945
19.00,49.7628558,49.3553400,0.0838672,0.1008912,0.8854551,0.9123442
19.01,49.7621448,49.3562045,0.0838841,0.1010054,0.8856908,0.9123930
19.02,49.7614360,49.3570751,0.0839033,0.1011190,0.8859277,0.9124407
19.03,49.7607292,49.3579517,0.0839246,0.1012319,0.8861657,0.9124875
19.04,49.7600247,49.3588342,0.0839481,0.1013441,0.8864048,0.9125333
19.05,49.7593227,49.3597226,0.0839737,0.1014556,0.8866449,0.9125781
19.06,49.7586232,49.3606168,0.0840015,0.1015665,0.8868861,0.9126219
19.07,49.7579264,49.3615168,0.0840314,0.1016767,0.8871281,0.9126647
19.08,49.7572324,49.3624226,0.0840635,0.1017863,0.8873711,0.9127065
19.09,49.7565413,49.3633341,0.0840976,0.1018951,0.8876149,0.9127474
19.10,49.7558532,49.3642511,0.0841338,0.1020033,0.8878595,0.9127872
19.11,49.7551684,49.3651738,0.0841721,0.1021108,0.8881049,0.9128261
19.12,49.7544869,49.3661020,0.0842124,0.1022176,0.8883509,0.9128640
19.13,49.7538088,49.3670358,0.0842549,0.1023237,0.8885976,0.9129008
19.14,49.7531343,49.3679749,0.0842993,0.1024292,0.8888448,0.9129367
19.15,49.7524634,49.3689194,0.0843458,0.1025339,0.8890926,0.9129716
19.16,49.7517964,49.3698693,0.0843942,0.1026379,0.8893409,0.9130055
19.17,49.7511332,49.3708245,0.0844447,0.1027413,0.8895896,0.9130385
19.18,49.7504741,49.3717849,0.0844971,0.1028439,0.8898387,0.9130704
19.19,49.7498192,49.3727505,0.0845515,0.1029458,0.8900882,0.9131014
19.20,49.7491686,49.3737212,0.0846079,0.1030470,0.8903379,0.9131314
19.21,49.7485223,49.3746971,0.0846661,0.1031475,0.8905879,0.9131604
19.22,49.7478806,49.3756779,0.0847263,0.1032472,0.8908381,0.9131884
19.23,49.7472434,49.3766637,0.0847883,0.1033463,0.8910884,0.9132154
19.24,49.7466110,49.3776545,0.0848523,0.1034446,0.8913388,0.9132415
19.25,49.7459835,49.3786502,0.0849181,0.1035422,0.8915892,0.9132666
19.26,49.7453609,49.3796507,0.0849857,0.1036391,0.8918396,0.9132907
19.27,49.7447433,49.3806559,0.0850551,0.1037353,0.8920900,0.9133138
19.28,49.7441309,49.3816659,0.0851264,0.1038307,0.8923402,0.9133359
19.29,49.7435238,49.3826806,0.0851994,0.1039254,0.8925903,0.9133571
19.30,49.7429221,49.3836999,0.0852742,0.1040193,0.8928402,0.9133773
19.31,49.7423258,49.3847237,0.0853507,0.1041125,0.8930899,0.9133965
19.32,49.7417352,49.3857521,0.0854290,0.1042050,0.8933392,0.9134148
19.33,49.7411502,49.3867849,0.0855089,0.1042967,0.8935882,0.9134320
19.34,49.7405709,49.3878222,0.0855905,0.1043877,0.8938368,0.9134484
19.35,49.7399976,49.3888638,0.0856738,0.1044779,0.8940849,0.9134637
19.36,49.7394302,49.3899098,0.0857588,0.1045674,0.8943326,0.9134781
19.37,49.7388689,49.3909600,0.0858453,0.1046561,0.8945797,0.9134915
19.38,49.7383137,49.3920144,0.0859334,0.1047441,0.8948262,0.9135040
19.39,49.7377648,49.3930729,0.0860232,0.1048313,0.8950721,0.9135155
19.40,49.7372222,49.3941356,0.0861144,0.1049178,0.8953173,0.9135260
19.41,49.7366861,49.3952023,0.0862072,0.1050035,0.8955617,0.9135356
19.42,49.7361564,49.3962730,0.0863015,0.1050884,0.8958054,0.9135442
19.43,49.7356334,49.3973476,0.0863973,0.1051726,0.8960483,0.9135518
19.44,49.7351171,49.3984262,0.0864945,0.1052560,0.8962903,0.9135585
19.45,49.7346075,49.3995086,0.0865932,0.1053387,0.8965315,0.9135643
19.46,49.7341047,49.4005947,0.0866933,0.1054205,0.8967716,0.9135691
19.47,49.7336089,49.4016846,0.0867947,0.1055016,0.8970108,0.9135730
19.48,49.7331201,49.4027782,0.0868976,0.1055820,0.8972489,0.9135759
19.49,49.7326383,49.4038754,0.0870018,0.1056615,0.8974859,0.9135778
19.50,49.7321637,49.4049762,0.0871073,0.1057403,0.8977218,0.9135789
19.51,49.7316963,49.4060805,0.0872140,0.1058183,0.8979565,0.9135790
19.52,49.7312362,49.4071883,0.0873221,0.1058955,0.8981900,0.9135781
19.53,49.7307835,49.4082994,0.0874314,0.1059719,0.8984223,0.9135763
19.54,49.7303382,49.4094140,0.0875419,0.1060476,0.8986532,0.9135736
19.55,49.7299004,49.4105318,0.0876536,0.1061225,0.8988828,0.9135699
19.56,49.7294702,49.4116529,0.0877665,0.1061965,0.8991111,0.9135653
19.57,49.7290476,49.4127773,0.0878805,0.1062698,0.8993379,0.9135598
19.58,49.7286327,49.4139047,0.0879956,0.1063423,0.8995632,0.9135534
19.59,49.7282255,49.4150353,0.0881118,0.1064140,0.8997871,0.9135460
19.60,49.7278261,49.4161689,0.0882291,0.1064850,0.9000093,0.9135377
19.61,49.7274346,49.4173054,0.0883474,0.1065551,0.9002300,0.9135285
19.62,49.7270510,49.4184450,0.0884668,0.1066244,0.9004491,0.9135184
19.63,49.7266753,49.4195874,0.0885871,0.1066930,0.9006666,0.9135073
19.64,49.7263077,49.4207326,0.0887083,0.1067607,0.9008823,0.9134954
19.65,49.7259481,49.4218806,0.0888305,0.1068277,0.9010963,0.9134825
19.66,49.7255966,49.4230313,0.0889536,0.1068938,0.9013085,0.9134687
19.67,49.7252533,49.4241847,0.0890776,0.1069592,0.9015189,0.9134540
19.68,49.7249182,49.4253408,0.0892025,0.1070237,0.9017275,0.9134385
19.69,49.7245914,49.4264993,0.0893281,0.1070875,0.9019342,0.9134220
19.70,49.7242728,49.4276604,0.0894546,0.1071504,0.9021389,0.9134046
19.71,49.7239625,49.4288240,0.0895818,0.1072125,0.9023417,0.9133863
19.72,49.7236606,49.4299899,0.0897098,0.1072739,0.9025426,0.9133671
